word,pol
não chegas aos calcanhares de,-1
não chegas aos pés de,-1
não chegas às solas dos sapatos de,-1
não chegasse aos calcanhares de,-1
não chegasse aos pés de,-1
não chegasse às solas dos sapatos de,-1
não chegásseis aos calcanhares de,-1
não chegásseis aos pés de,-1
não chegásseis às solas dos sapatos de,-1
não chegassem aos calcanhares de,-1
não chegassem aos pés de,-1
não chegassem às solas dos sapatos de,-1
não chegássemos aos calcanhares de,-1
não chegássemos aos pés de,-1
não chegássemos às solas dos sapatos de,-1
não chegasses aos calcanhares de,-1
não chegasses aos pés de,-1
não chegasses às solas dos sapatos de,-1
não chegaste aos calcanhares de,-1
não chegaste aos pés de,-1
não chegaste às solas dos sapatos de,-1
não chegastes aos calcanhares de,-1
não chegastes aos pés de,-1
não chegastes às solas dos sapatos de,-1
não chegava aos calcanhares de,-1
não chegava aos pés de,-1
não chegava às solas dos sapatos de,-1
não chegavam aos calcanhares de,-1
não chegavam aos pés de,-1
não chegavam às solas dos sapatos de,-1
não chegávamos aos calcanhares de,-1
não chegávamos aos pés de,-1
não chegávamos às solas dos sapatos de,-1
não chegavas aos calcanhares de,-1
não chegavas aos pés de,-1
não chegavas às solas dos sapatos de,-1
não chegáveis aos calcanhares de,-1
não chegáveis aos pés de,-1
não chegáveis às solas dos sapatos de,-1
não chego aos calcanhares de,-1
não chego aos pés de,-1
não chego às solas dos sapatos de,-1
não chegou aos calcanhares de,-1
não chegou aos pés de,-1
não chegou às solas dos sapatos de,-1
não chegue aos calcanhares de,-1
não chegue aos pés de,-1
não chegue às solas dos sapatos de,-1
não cheguei aos calcanhares de,-1
não cheguei aos pés de,-1
não cheguei às solas dos sapatos de,-1
não chegueis aos calcanhares de,-1
não chegueis aos pés de,-1
não chegueis às solas dos sapatos de,-1
não cheguem aos calcanhares de,-1
não cheguem aos pés de,-1
não cheguem às solas dos sapatos de,-1
não cheguemos aos calcanhares de,-1
não cheguemos aos pés de,-1
não cheguemos às solas dos sapatos de,-1
não chegues aos calcanhares de,-1
não chegues aos pés de,-1
não chegues às solas dos sapatos de,-1
não dá uma para a caixa,-1
não dado uma para a caixa,-1
não dais uma para a caixa,-1
não damos uma para a caixa,-1
não dando uma para a caixa,-1
não dão uma para a caixa,-1
não dar uma para a caixa,-1
não dará uma para a caixa,-1
não darão uma para a caixa,-1
não darás uma para a caixa,-1
não dardes uma para a caixa,-1
não darei uma para a caixa,-1
não dareis uma para a caixa,-1
não darem uma para a caixa,-1
não daremos uma para a caixa,-1
não dares uma para a caixa,-1
não daria uma para a caixa,-1
não dariam uma para a caixa,-1
não daríamos uma para a caixa,-1
não darias uma para a caixa,-1
não daríeis uma para a caixa,-1
não darmos uma para a caixa,-1
não dás uma para a caixa,-1
não dava uma para a caixa,-1
não davam uma para a caixa,-1
não dávamos uma para a caixa,-1
não davas uma para a caixa,-1
não dáveis uma para a caixa,-1
não dê uma para a caixa,-1
não dêem uma para a caixa,-1
não dei uma para a caixa,-1
não deis uma para a caixa,-1
não demos uma para a caixa,-1
não dêmos uma para a caixa,-1
não dera uma para a caixa,-1
não deram uma para a caixa,-1
não déramos uma para a caixa,-1
não deras uma para a caixa,-1
não déreis uma para a caixa,-1
não dês uma para a caixa,-1
não desse uma para a caixa,-1
não désseis uma para a caixa,-1
não dessem uma para a caixa,-1
não déssemos uma para a caixa,-1
não desses uma para a caixa,-1
não deste uma para a caixa,-1
não destes uma para a caixa,-1
não deu uma para a caixa,-1
não diga ai nem ui,-1
não diga coisa com coisa,-1
não diga nada de jeito,-1
não digais ai nem ui,-1
não digais coisa com coisa,-1
não digais nada de jeito,-1
não digam ai nem ui,-1
não digam coisa com coisa,-1
não digam nada de jeito,-1
não digamos ai nem ui,-1
não digamos coisa com coisa,-1
não digamos nada de jeito,-1
não digas ai nem ui,-1
não digas coisa com coisa,-1
não digas nada de jeito,-1
não digo ai nem ui,-1
não digo coisa com coisa,-1
não digo nada de jeito,-1
não dirá ai nem ui,-1
não dirá coisa com coisa,-1
não dirá nada de jeito,-1
não dirão ai nem ui,-1
não dirão coisa com coisa,-1
não dirão nada de jeito,-1
não dirás ai nem ui,-1
não dirás coisa com coisa,-1
não dirás nada de jeito,-1
não direi ai nem ui,-1
não direi coisa com coisa,-1
não direi nada de jeito,-1
não direis ai nem ui,-1
não direis coisa com coisa,-1
não direis nada de jeito,-1
não diremos ai nem ui,-1
não diremos coisa com coisa,-1
não diremos nada de jeito,-1
não diria ai nem ui,-1
não diria coisa com coisa,-1
não diria nada de jeito,-1
não diriam ai nem ui,-1
não diriam coisa com coisa,-1
não diriam nada de jeito,-1
não diríamos ai nem ui,-1
não diríamos coisa com coisa,-1
não diríamos nada de jeito,-1
não dirias ai nem ui,-1
não dirias coisa com coisa,-1
não dirias nada de jeito,-1
não diríeis ai nem ui,-1
não diríeis coisa com coisa,-1
não diríeis nada de jeito,-1
não disse ai nem ui,-1
não disse coisa com coisa,-1
não disse nada de jeito,-1
não dissemos ai nem ui,-1
não dissemos coisa com coisa,-1
não dissemos nada de jeito,-1
não disser ai nem ui,-1
não disser coisa com coisa,-1
não disser nada de jeito,-1
não dissera ai nem ui,-1
não dissera coisa com coisa,-1
não dissera nada de jeito,-1
não disseram ai nem ui,-1
não disseram coisa com coisa,-1
não disseram nada de jeito,-1
não disséramos ai nem ui,-1
não disséramos coisa com coisa,-1
não disséramos nada de jeito,-1
não disseras ai nem ui,-1
não disseras coisa com coisa,-1
não disseras nada de jeito,-1
não disserdes ai nem ui,-1
não disserdes coisa com coisa,-1
não disserdes nada de jeito,-1
não disséreis ai nem ui,-1
não disséreis coisa com coisa,-1
não disséreis nada de jeito,-1
não disserem ai nem ui,-1
não disserem coisa com coisa,-1
não disserem nada de jeito,-1
não disseres ai nem ui,-1
não disseres coisa com coisa,-1
não disseres nada de jeito,-1
não dissermos ai nem ui,-1
não dissermos coisa com coisa,-1
não dissermos nada de jeito,-1
não dissesse ai nem ui,-1
não dissesse coisa com coisa,-1
não dissesse nada de jeito,-1
não dissésseis ai nem ui,-1
não dissésseis coisa com coisa,-1
não dissésseis nada de jeito,-1
não dissessem ai nem ui,-1
não dissessem coisa com coisa,-1
não dissessem nada de jeito,-1
não disséssemos ai nem ui,-1
não disséssemos coisa com coisa,-1
não disséssemos nada de jeito,-1
não dissesses ai nem ui,-1
não dissesses coisa com coisa,-1
não dissesses nada de jeito,-1
não disseste ai nem ui,-1
não disseste coisa com coisa,-1
não disseste nada de jeito,-1
não dissestes ai nem ui,-1
não dissestes coisa com coisa,-1
não dissestes nada de jeito,-1
não dito ai nem ui,-1
não dito coisa com coisa,-1
não dito nada de jeito,-1
não diz ai nem ui,-1
não diz coisa com coisa,-1
não diz nada de jeito,-1
não dize ai nem ui,-1
não dize coisa com coisa,-1
não dize nada de jeito,-1
não dizei ai nem ui,-1
não dizei coisa com coisa,-1
não dizei nada de jeito,-1
não dizeis ai nem ui,-1
não dizeis coisa com coisa,-1
não dizeis nada de jeito,-1
não dizem ai nem ui,-1
não dizem coisa com coisa,-1
não dizem nada de jeito,-1
não dizemos ai nem ui,-1
não dizemos coisa com coisa,-1
não dizemos nada de jeito,-1
não dizendo ai nem ui,-1
não dizendo coisa com coisa,-1
não dizendo nada de jeito,-1
não dizer ai nem ui,-1
não dizer coisa com coisa,-1
não dizer nada de jeito,-1
não dizerdes ai nem ui,-1
não dizerdes coisa com coisa,-1
não dizerdes nada de jeito,-1
não dizerem ai nem ui,-1
não dizerem coisa com coisa,-1
não dizerem nada de jeito,-1
não dizeres ai nem ui,-1
não dizeres coisa com coisa,-1
não dizeres nada de jeito,-1
não dizermos ai nem ui,-1
não dizermos coisa com coisa,-1
não dizermos nada de jeito,-1
não dizes ai nem ui,-1
não dizes coisa com coisa,-1
não dizes nada de jeito,-1
não dizia ai nem ui,-1
não dizia coisa com coisa,-1
não dizia nada de jeito,-1
não diziam ai nem ui,-1
não diziam coisa com coisa,-1
não diziam nada de jeito,-1
não dizíamos ai nem ui,-1
não dizíamos coisa com coisa,-1
não dizíamos nada de jeito,-1
não dizias ai nem ui,-1
não dizias coisa com coisa,-1
não dizias nada de jeito,-1
não dizíeis ai nem ui,-1
não dizíeis coisa com coisa,-1
não dizíeis nada de jeito,-1
não dou uma para a caixa,-1
não é carne nem peixe,-1
não é levado a sério,-1
não é peixe nem carne,-1
não era carne nem peixe,-1
não era levado a sério,-1
não era peixe nem carne,-1
não eram carne nem peixe,-1
não eram levados a sério,-1
não eram peixe nem carne,-1
não éramos carne nem peixe,-1
não éramos levados a sério,-1
não éramos peixe nem carne,-1
não eras carne nem peixe,-1
não eras levado a sério,-1
não eras peixe nem carne,-1
não éreis carne nem peixe,-1
não éreis levados a sério,-1
não éreis peixe nem carne,-1
não és carne nem peixe,-1
não és levado a sério,-1
não és peixe nem carne,-1
não está à altura de,-1
não está em si,-1
não estado à altura de,-1
não estado em si,-1
não estais à altura de,-1
não estais em si,-1
não estamos à altura de,-1
não estamos em si,-1
não estando à altura de,-1
não estando em si,-1
não estão à altura de,-1
não estão em si,-1
não estar à altura de,-1
não estar em si,-1
não estará à altura de,-1
não estará em si,-1
não estarão à altura de,-1
não estarão em si,-1
não estarás à altura de,-1
não estarás em si,-1
não estardes à altura de,-1
não estardes em si,-1
não estarei à altura de,-1
não estarei em si,-1
não estareis à altura de,-1
não estareis em si,-1
não estarem à altura de,-1
não estarem em si,-1
não estaremos à altura de,-1
não estaremos em si,-1
não estares à altura de,-1
não estares em si,-1
não estaria à altura de,-1
não estaria em si,-1
não estariam à altura de,-1
não estariam em si,-1
não estaríamos à altura de,-1
não estaríamos em si,-1
não estarias à altura de,-1
não estarias em si,-1
não estaríeis à altura de,-1
não estaríeis em si,-1
não estarmos à altura de,-1
não estarmos em si,-1
não estás à altura de,-1
não estás em si,-1
não estava à altura de,-1
não estava em si,-1
não estavam à altura de,-1
não estavam em si,-1
não estávamos à altura de,-1
não estávamos em si,-1
não estavas à altura de,-1
não estavas em si,-1
não estáveis à altura de,-1
não estáveis em si,-1
não esteja à altura de,-1
não esteja em si,-1
não estejai em si,-1
não estejais à altura de,-1
não estejais em si,-1
não estejam à altura de,-1
não estejam em si,-1
não estejamos à altura de,-1
não estejamos em si,-1
não estejas à altura de,-1
não estejas em si,-1
não esteve à altura de,-1
não esteve em si,-1
não estive à altura de,-1
não estive em si,-1
não estivemos à altura de,-1
não estivemos em si,-1
não estiver à altura de,-1
não estiver em si,-1
não estivera à altura de,-1
não estivera em si,-1
não estiveram à altura de,-1
não estiveram em si,-1
não estivéramos à altura de,-1
não estivéramos em si,-1
não estiveras à altura de,-1
não estiveras em si,-1
não estiverdes à altura de,-1
não estiverdes em si,-1
não estivéreis à altura de,-1
não estivéreis em si,-1
não estiverem à altura de,-1
não estiverem em si,-1
não estiveres à altura de,-1
não estiveres em si,-1
não estivermos à altura de,-1
não estivermos em si,-1
não estivesse à altura de,-1
não estivesse em si,-1
não estivésseis à altura de,-1
não estivésseis em si,-1
não estivessem à altura de,-1
não estivessem em si,-1
não estivéssemos à altura de,-1
não estivéssemos em si,-1
não estivesses à altura de,-1
não estivesses em si,-1
não estiveste à altura de,-1
não estiveste em si,-1
não estivestes à altura de,-1
não estivestes em si,-1
não estou à altura de,-1
não estou em si,-1
não faça a ponta de um corno,-1
não façais a ponta de um corno,-1
não façam a ponta de um corno,-1
não façamos a ponta de um corno,-1
não faças a ponta de um corno,-1
não faço a ponta de um corno,-1
não far a ponta de um corno,-1
não fará a ponta de um corno,-1
não farão a ponta de um corno,-1
não farás a ponta de um corno,-1
não farei a ponta de um corno,-1
não fareis a ponta de um corno,-1
não faremos a ponta de um corno,-1
não faria a ponta de um corno,-1
não fariam a ponta de um corno,-1
não faríamos a ponta de um corno,-1
não farias a ponta de um corno,-1
não faríeis a ponta de um corno,-1
não faz a ponta de um corno,-1
não fazeis a ponta de um corno,-1
não fazem a ponta de um corno,-1
não fazemos a ponta de um corno,-1
não fazendo a ponta de um corno,-1
não fazer a ponta de um corno,-1
não fazerdes a ponta de um corno,-1
não fazerem a ponta de um corno,-1
não fazeres a ponta de um corno,-1
não fazermos a ponta de um corno,-1
não fazes a ponta de um corno,-1
não fazia a ponta de um corno,-1
não faziam a ponta de um corno,-1
não fazíamos a ponta de um corno,-1
não fazias a ponta de um corno,-1
não fazíeis a ponta de um corno,-1
não feito a ponta de um corno,-1
não fez a ponta de um corno,-1
não fi a ponta de um corno,-1
não fiz a ponta de um corno,-1
não fizemos a ponta de um corno,-1
não fizer a ponta de um corno,-1
não fizera a ponta de um corno,-1
não fizeram a ponta de um corno,-1
não fizéramos a ponta de um corno,-1
não fizeras a ponta de um corno,-1
não fizerdes a ponta de um corno,-1
não fizéreis a ponta de um corno,-1
não fizerem a ponta de um corno,-1
não fizeres a ponta de um corno,-1
não fizermos a ponta de um corno,-1
não fizesse a ponta de um corno,-1
não fizésseis a ponta de um corno,-1
não fizessem a ponta de um corno,-1
não fizéssemos a ponta de um corno,-1
não fizesses a ponta de um corno,-1
não fizeste a ponta de um corno,-1
não fizestes a ponta de um corno,-1
não foi carne nem peixe,-1
não foi levado a sério,-1
não foi peixe nem carne,-1
não fomo carne nem peixe,-1
não fomo peixe nem carne,-1
não fomos carne nem peixe,-1
não fomos levados a sério,-1
não fomos peixe nem carne,-1
não for carne nem peixe,-1
não for levado a sério,-1
não for peixe nem carne,-1
não fora carne nem peixe,-1
não fora levado a sério,-1
não fora peixe nem carne,-1
não foram carne nem peixe,-1
não foram levados a sério,-1
não foram peixe nem carne,-1
não fôramos carne nem peixe,-1
não fôramos levados a sério,-1
não fôramos peixe nem carne,-1
não foras carne nem peixe,-1
não foras levado a sério,-1
não foras peixe nem carne,-1
não fordes carne nem peixe,-1
não fordes levados a sério,-1
não fordes peixe nem carne,-1
não fôreis carne nem peixe,-1
não fôreis levados a sério,-1
não fôreis peixe nem carne,-1
não forem carne nem peixe,-1
não forem levados a sério,-1
não forem peixe nem carne,-1
não fores carne nem peixe,-1
não fores levado a sério,-1
não fores peixe nem carne,-1
não formos carne nem peixe,-1
não formos levados a sério,-1
não formos peixe nem carne,-1
não fosse carne nem peixe,-1
não fosse levado a sério,-1
não fosse peixe nem carne,-1
não fôsseis carne nem peixe,-1
não fôsseis levados a sério,-1
não fôsseis peixe nem carne,-1
não fossem carne nem peixe,-1
não fossem levados a sério,-1
não fossem peixe nem carne,-1
não fôssemos carne nem peixe,-1
não fôssemos levados a sério,-1
não fôssemos peixe nem carne,-1
não fosses carne nem peixe,-1
não fosses levado a sério,-1
não fosses peixe nem carne,-1
não foste carne nem peixe,-1
não foste levado a sério,-1
não foste peixe nem carne,-1
não fostes carne nem peixe,-1
não fostes levados a sério,-1
não fostes peixe nem carne,-1
não fui carne nem peixe,-1
não fui levado a sério,-1
não fui peixe nem carne,-1
não gosta de ouvir as verdades,-1
não gostado de ouvir as verdades,-1
não gostai de ouvir as verdades,-1
não gostais de ouvir as verdades,-1
não gostam de ouvir as verdades,-1
não gostámos de ouvir as verdades,-1
não gostamos de ouvir as verdades,-1
não gostando de ouvir as verdades,-1
não gostar de ouvir as verdades,-1
não gostará de ouvir as verdades,-1
não gostara de ouvir as verdades,-1
não gostaram de ouvir as verdades,-1
não gostáramos de ouvir as verdades,-1
não gostarão de ouvir as verdades,-1
não gostarás de ouvir as verdades,-1
não gostaras de ouvir as verdades,-1
não gostardes de ouvir as verdades,-1
não gostarei de ouvir as verdades,-1
não gostareis de ouvir as verdades,-1
não gostáreis de ouvir as verdades,-1
não gostarem de ouvir as verdades,-1
não gostaremos de ouvir as verdades,-1
não gostares de ouvir as verdades,-1
não gostaria de ouvir as verdades,-1
não gostariam de ouvir as verdades,-1
não gostaríamos de ouvir as verdades,-1
não gostarias de ouvir as verdades,-1
não gostaríeis de ouvir as verdades,-1
não gostarmos de ouvir as verdades,-1
não gostas de ouvir as verdades,-1
não gostasse de ouvir as verdades,-1
não gostásseis de ouvir as verdades,-1
não gostassem de ouvir as verdades,-1
não gostássemos de ouvir as verdades,-1
não gostasses de ouvir as verdades,-1
não gostaste de ouvir as verdades,-1
não gostastes de ouvir as verdades,-1
não gostava de ouvir as verdades,-1
não gostavam de ouvir as verdades,-1
não gostávamos de ouvir as verdades,-1
não gostavas de ouvir as verdades,-1
não gostáveis de ouvir as verdades,-1
não goste de ouvir as verdades,-1
não gostei de ouvir as verdades,-1
não gosteis de ouvir as verdades,-1
não gostem de ouvir as verdades,-1
não gostemos de ouvir as verdades,-1
não gostes de ouvir as verdades,-1
não gosto de ouvir as verdades,-1
não gostou de ouvir as verdades,-1
não interessa a ninguém,-1
não interessá a ninguém,-1
não interessado a ninguém,-1
não interessai a ninguém,-1
não interessais a ninguém,-1
não interessam a ninguém,-1
não interessámos a ninguém,-1
não interessamos a ninguém,-1
não interessando a ninguém,-1
não interessar a ninguém,-1
não interessará a ninguém,-1
não interessara a ninguém,-1
não interessaram a ninguém,-1
não interessáramos a ninguém,-1
não interessarão a ninguém,-1
não interessarás a ninguém,-1
não interessaras a ninguém,-1
não interessardes a ninguém,-1
não interessarei a ninguém,-1
não interessareis a ninguém,-1
não interessáreis a ninguém,-1
não interessarem a ninguém,-1
não interessaremos a ninguém,-1
não interessares a ninguém,-1
não interessaria a ninguém,-1
não interessariam a ninguém,-1
não interessaríamos a ninguém,-1
não interessarias a ninguém,-1
não interessaríeis a ninguém,-1
não interessarmos a ninguém,-1
não interessas a ninguém,-1
não interessasse a ninguém,-1
não interessásseis a ninguém,-1
não interessassem a ninguém,-1
não interessássemos a ninguém,-1
não interessasses a ninguém,-1
não interessaste a ninguém,-1
não interessastes a ninguém,-1
não interessava a ninguém,-1
não interessavam a ninguém,-1
não interessávamos a ninguém,-1
não interessavas a ninguém,-1
não interessáveis a ninguém,-1
não interesse a ninguém,-1
não interessei a ninguém,-1
não interesseis a ninguém,-1
não interessem a ninguém,-1
não interessemos a ninguém,-1
não interesses a ninguém,-1
não interesso a ninguém,-1
não interessou a ninguém,-1
não me mexerei,-1
não me mexi,-1
não me mexia,-1
não me mexo,-1
não me saí mal,1
não me saio mal,1
não me sairei mal,1
não mexa uma palha,-1
não mexais uma palha,-1
não mexam uma palha,-1
não mexamos uma palha,-1
não mexas uma palha,-1
não mexe uma palha,-1
não mexei uma palha,-1
não mexeis uma palha,-1
não mexem uma palha,-1
não mexemos uma palha,-1
não mexendo uma palha,-1
não mexer uma palha,-1
não mexerá uma palha,-1
não mexera uma palha,-1
não mexeram uma palha,-1
não mexêramos uma palha,-1
não mexerão uma palha,-1
não mexerás uma palha,-1
não mexeras uma palha,-1
não mexerdes uma palha,-1
não mexerei uma palha,-1
não mexereis uma palha,-1
não mexêreis uma palha,-1
não mexerem uma palha,-1
não mexeremos uma palha,-1
não mexeres uma palha,-1
não mexeria uma palha,-1
não mexeriam uma palha,-1
não mexeríamos uma palha,-1
não mexerias uma palha,-1
não mexeríeis uma palha,-1
não mexermos uma palha,-1
não mexes uma palha,-1
não mexesse uma palha,-1
não mexêsseis uma palha,-1
não mexessem uma palha,-1
não mexêssemos uma palha,-1
não mexesses uma palha,-1
não mexeste uma palha,-1
não mexestes uma palha,-1
não mexeu uma palha,-1
não mexi uma palha,-1
não mexia uma palha,-1
não mexiam uma palha,-1
não mexíamos uma palha,-1
não mexias uma palha,-1
não mexido uma palha,-1
não mexíeis uma palha,-1
não mexo uma palha,-1
não morra de amores por,0
não morrais de amores por,0
não morram de amores por,0
não morramos de amores por,0
não morras de amores por,0
não morre de amores por,0
não morrei de amores por,0
não morreis de amores por,0
não morrem de amores por,0
não morremos de amores por,0
não morrendo de amores por,0
não morrer de amores por,0
não morrerá de amores por,0
não morrera de amores por,0
não morreram de amores por,0
não morrêramos de amores por,0
não morrerão de amores por,0
não morrerás de amores por,0
não morreras de amores por,0
não morrerdes de amores por,0
não morrerei de amores por,0
não morrereis de amores por,0
não morrêreis de amores por,0
não morrerem de amores por,0
não morreremos de amores por,0
não morreres de amores por,0
não morreria de amores por,0
não morreriam de amores por,0
não morreríamos de amores por,0
não morrerias de amores por,0
não morreríeis de amores por,0
não morrermos de amores por,0
não morres de amores por,0
não morresse de amores por,0
não morrêsseis de amores por,0
não morressem de amores por,0
não morrêssemos de amores por,0
não morresses de amores por,0
não morreste de amores por,0
não morrestes de amores por,0
não morreu de amores por,0
não morri de amores por,0
não morria de amores por,0
não morriam de amores por,0
não morríamos de amores por,0
não morrias de amores por,0
não morrido de amores por,0
não morríeis de amores por,0
não morro de amores por,0
não nos mexamos,-1
não nos mexemos,-1
não nos mexêramos,-1
não nos mexeremos,-1
não nos mexeríamos,-1
não nos mexeríeis,-1
não nos mexermos,-1
não nos mexêsseis,-1
não nos mexessem,-1
não nos mexêssemos,-1
não nos mexestes,-1
não nos mexíamos,-1
não nos saíamos mal,1
não nos saiamos mal,1
não nos saímos mal,1
não nos saíramos mal,1
não nos sairemos mal,1
não nos sairíamos mal,1
não nos sairmos mal,1
não nos saíssemos mal,1
não olha a meios para atingir os fins,-1
não olhá a meios para atingir os fins,-1
não olha a meios,-1
não olhá a meios,-1
não olhado a meios para atingir os fins,-1
não olhado a meios,-1
não olhai a meios para atingir os fins,-1
não olhai a meios,-1
não olhais a meios para atingir os fins,-1
não olhais a meios,-1
não olham a meios para atingir os fins,-1
não olham a meios,-1
não olhámos a meios para atingir os fins,-1
não olhamos a meios para atingir os fins,-1
não olhámos a meios,-1
não olhamos a meios,-1
não olhando a meios para atingir os fins,-1
não olhando a meios,-1
não olhar a meios para atingir os fins,-1
não olhar a meios,-1
não olhará a meios para atingir os fins,-1
não olhara a meios para atingir os fins,-1
não olhará a meios,-1
não olhara a meios,-1
não olharam a meios para atingir os fins,-1
não olharam a meios,-1
não olháramos a meios para atingir os fins,-1
não olháramos a meios,-1
não olharão a meios para atingir os fins,-1
não olharão a meios,-1
não olharás a meios para atingir os fins,-1
não olharas a meios para atingir os fins,-1
não olharás a meios,-1
não olharas a meios,-1
não olhardes a meios para atingir os fins,-1
não olhardes a meios,-1
não olharei a meios para atingir os fins,-1
não olharei a meios,-1
não olhareis a meios para atingir os fins,-1
não olháreis a meios para atingir os fins,-1
não olhareis a meios,-1
não olháreis a meios,-1
não olharem a meios para atingir os fins,-1
não olharem a meios,-1
não olharemos a meios para atingir os fins,-1
não olharemos a meios,-1
não olhares a meios para atingir os fins,-1
não olhares a meios,-1
não olharia a meios para atingir os fins,-1
não olharia a meios,-1
não olhariam a meios para atingir os fins,-1
não olhariam a meios,-1
não olharíamos a meios para atingir os fins,-1
não olharíamos a meios,-1
não olharias a meios para atingir os fins,-1
não olharias a meios,-1
não olharíeis a meios para atingir os fins,-1
não olharíeis a meios,-1
não olharmos a meios para atingir os fins,-1
não olharmos a meios,-1
não olhas a meios para atingir os fins,-1
não olhas a meios,-1
não olhasse a meios para atingir os fins,-1
não olhasse a meios,-1
não olhásseis a meios para atingir os fins,-1
não olhásseis a meios,-1
não olhassem a meios para atingir os fins,-1
não olhassem a meios,-1
não olhássemos a meios para atingir os fins,-1
não olhássemos a meios,-1
não olhasses a meios para atingir os fins,-1
não olhasses a meios,-1
não olhaste a meios para atingir os fins,-1
não olhaste a meios,-1
não olhastes a meios para atingir os fins,-1
não olhastes a meios,-1
não olhava a meios para atingir os fins,-1
não olhava a meios,-1
não olhavam a meios para atingir os fins,-1
não olhavam a meios,-1
não olhávamos a meios para atingir os fins,-1
não olhávamos a meios,-1
não olhavas a meios para atingir os fins,-1
não olhavas a meios,-1
não olháveis a meios para atingir os fins,-1
não olháveis a meios,-1
não olhe a meios para atingir os fins,-1
não olhe a meios,-1
não olhei a meios para atingir os fins,-1
não olhei a meios,-1
não olheis a meios para atingir os fins,-1
não olheis a meios,-1
não olhem a meios para atingir os fins,-1
não olhem a meios,-1
não olhemos a meios para atingir os fins,-1
não olhemos a meios,-1
não olhes a meios para atingir os fins,-1
não olhes a meios,-1
não olho a meios para atingir os fins,-1
não olho a meios,-1
não olhou a meios para atingir os fins,-1
não olhou a meios,-1
não perceba patavina,-1
não percebais patavina,-1
não percebam patavina,-1
não percebamos patavina,-1
não percebas patavina,-1
não percebe patavina,-1
não percebei patavina,-1
não percebeis patavina,-1
não percebem patavina,-1
não percebemos patavina,-1
não percebendo patavina,-1
não perceber patavina,-1
não perceberá patavina,-1
não percebera patavina,-1
não perceberam patavina,-1
não percebêramos patavina,-1
não perceberão patavina,-1
não perceberás patavina,-1
não perceberas patavina,-1
não perceberdes patavina,-1
não perceberei patavina,-1
não percebereis patavina,-1
não percebêreis patavina,-1
não perceberem patavina,-1
não perceberemos patavina,-1
não perceberes patavina,-1
não perceberia patavina,-1
não perceberiam patavina,-1
não perceberíamos patavina,-1
não perceberias patavina,-1
não perceberíeis patavina,-1
não percebermos patavina,-1
não percebes patavina,-1
não percebesse patavina,-1
não percebêsseis patavina,-1
não percebessem patavina,-1
não percebêssemos patavina,-1
não percebesses patavina,-1
não percebeste patavina,-1
não percebestes patavina,-1
não percebeu patavina,-1
não percebi patavina,-1
não percebia patavina,-1
não percebiam patavina,-1
não percebíamos patavina,-1
não percebias patavina,-1
não percebido patavina,-1
não percebíeis patavina,-1
não percebo patavina,-1
não sabe o que dizer,-1
não sabe o que quer,-1
não sabe onde se meteu,-1
não sabe patavina,-1
não sabei o que dizer,-1
não sabei onde se meteu,-1
não sabei patavina,-1
não sabeis o que dizer,-1
não sabeis o que quererdes,-1
não sabeis onde se meteu,-1
não sabeis patavina,-1
não sabem o que dizer,-1
não sabem o que querem,-1
não sabem onde se meteu,-1
não sabem patavina,-1
não sabemos o que dizer,-1
não sabemos o que queremos,-1
não sabemos onde se meteu,-1
não sabemos patavina,-1
não sabendo o que dizer,-1
não sabendo o que quer,-1
não sabendo onde se meteu,-1
não sabendo patavina,-1
não saber o que dizer,-1
não saber o que quer,-1
não saber onde se meteu,-1
não saber patavina,-1
não saberá o que dizer,-1
não saberá o que quer,-1
não saberá onde se meteu,-1
não saberá patavina,-1
não saberão o que dizer,-1
não saberão o que querem,-1
não saberão onde se meteu,-1
não saberão patavina,-1
não saberás o que dizer,-1
não saberás o que queres,-1
não saberás onde se meteu,-1
não saberás patavina,-1
não saberde o que dizer,-1
não saberdes o que dizer,-1
não saberdes o que quererdes,-1
não saberdes onde se meteu,-1
não saberdes patavina,-1
não saberei o que dizer,-1
não saberei o que quero,-1
não saberei onde se meteu,-1
não saberei patavina,-1
não sabereis o que dizer,-1
não sabereis o que querererdes,-1
não sabereis onde se meteu,-1
não sabereis patavina,-1
não saberem o que dizer,-1
não saberem o que querem,-1
não saberem onde se meteu,-1
não saberem patavina,-1
não saberemos o que dizer,-1
não saberemos o que queremos,-1
não saberemos onde se meteu,-1
não saberemos patavina,-1
não saberes o que dizer,-1
não saberes o que queres,-1
não saberes onde se meteu,-1
não saberes patavina,-1
não saberia o que dizer,-1
não saberia o que quereria,-1
não saberia onde se meteu,-1
não saberia patavina,-1
não saberiam o que dizer,-1
não saberiam o que quereriam,-1
não saberiam onde se meteu,-1
não saberiam patavina,-1
não saberíamos o que dizer,-1
não saberíamos o que quereríamos,-1
não saberíamos onde se meteu,-1
não saberíamos patavina,-1
não saberias o que dizer,-1
não saberias o que quererias,-1
não saberias onde se meteu,-1
não saberias patavina,-1
não saberíeis o que dizer,-1
não saberíeis o que queríeis,-1
não saberíeis onde se meteu,-1
não saberíeis patavina,-1
não sabermos o que dizer,-1
não sabermos o que queremos,-1
não sabermos onde se meteu,-1
não sabermos patavina,-1
não sabes o que dizer,-1
não sabes o que queres,-1
não sabes onde se meteu,-1
não sabes patavina,-1
não sabia o que dizer,-1
não sabia o que queria,-1
não sabia onde se meteu,-1
não sabia patavina,-1
não sabiam o que dizer,-1
não sabiam o que queriam,-1
não sabiam onde se meteu,-1
